#category	term ID	term description	observed gene count	background gene count	strength	signal	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO Process	GO:0007154	Cell communication	50	5165	0.34	0.6	2.19e-07	9606.ENSP00000011653,9606.ENSP00000221978,9606.ENSP00000224337,9606.ENSP00000240618,9606.ENSP00000261340,9606.ENSP00000263087,9606.ENSP00000263125,9606.ENSP00000266551,9606.ENSP00000266557,9606.ENSP00000271450,9606.ENSP00000274306,9606.ENSP00000289902,9606.ENSP00000292174,9606.ENSP00000298223,9606.ENSP00000311545,9606.ENSP00000312002,9606.ENSP00000312027,9606.ENSP00000313419,9606.ENSP00000318916,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000338130,9606.ENSP00000338171,9606.ENSP00000351497,9606.ENSP00000352513,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000355870,9606.ENSP00000356936,9606.ENSP00000357012,9606.ENSP00000358165,9606.ENSP00000358490,9606.ENSP00000360181,9606.ENSP00000363773,9606.ENSP00000364898,9606.ENSP00000371328,9606.ENSP00000375616,9606.ENSP00000376544,9606.ENSP00000385470,9606.ENSP00000386559,9606.ENSP00000386884,9606.ENSP00000395704,9606.ENSP00000411355,9606.ENSP00000438038,9606.ENSP00000477713,9606.ENSP00000481841,9606.ENSP00000495951,9606.ENSP00000496959,9606.ENSP00000497382,9606.ENSP00000498852	CD4,NKG7,BLNK,KLRK1,CLEC2D,ITGAE,PRKCQ,KLRG1,CD27,FCGR2A,GZMA,FCER1G,CXCR5,FOLR2,ADGRE1,HAVCR2,CD7,CD19,MARCO,CD28,CD86,KLRD1,SKAP1,FCGR2B,MPZL1,CD3E,CD247,HLX,FCRLA,CD244,FCGR1A,CD2,SH2D1A,C1QA,SYK,KLRC3,LILRB4,CD79B,TNFSF18,CD8A,CXCR4,CXCR6,PTPRC,KLRC1,LCK,CD24,KITLG,ITGAM,CD53,SPN
GO Process	GO:0051716	Cellular response to stimulus	56	6357	0.29	0.56	2.69e-07	9606.ENSP00000011653,9606.ENSP00000177694,9606.ENSP00000221978,9606.ENSP00000224337,9606.ENSP00000228434,9606.ENSP00000234091,9606.ENSP00000240618,9606.ENSP00000243440,9606.ENSP00000248071,9606.ENSP00000261340,9606.ENSP00000263087,9606.ENSP00000263125,9606.ENSP00000266551,9606.ENSP00000266557,9606.ENSP00000268638,9606.ENSP00000271450,9606.ENSP00000274306,9606.ENSP00000289902,9606.ENSP00000292174,9606.ENSP00000298223,9606.ENSP00000311545,9606.ENSP00000312002,9606.ENSP00000312027,9606.ENSP00000313419,9606.ENSP00000318916,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000338130,9606.ENSP00000338171,9606.ENSP00000351497,9606.ENSP00000352513,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000355870,9606.ENSP00000356936,9606.ENSP00000357012,9606.ENSP00000358165,9606.ENSP00000358490,9606.ENSP00000364898,9606.ENSP00000371328,9606.ENSP00000375616,9606.ENSP00000376544,9606.ENSP00000385470,9606.ENSP00000386559,9606.ENSP00000386884,9606.ENSP00000395704,9606.ENSP00000411355,9606.ENSP00000438038,9606.ENSP00000455897,9606.ENSP00000477713,9606.ENSP00000478763,9606.ENSP00000481841,9606.ENSP00000495951,9606.ENSP00000496959,9606.ENSP00000497382,9606.ENSP00000498852	CD4,TBX21,NKG7,BLNK,CD69,ID2,KLRK1,BATF3,KLF2,CLEC2D,ITGAE,PRKCQ,KLRG1,CD27,IRF8,FCGR2A,GZMA,FCER1G,CXCR5,FOLR2,ADGRE1,HAVCR2,CD7,CD19,MARCO,CD28,CD86,KLRD1,SKAP1,FCGR2B,MPZL1,CD3E,CD247,HLX,FCRLA,CD244,FCGR1A,CD2,SYK,KLRC3,LILRB4,CD79B,TNFSF18,CD8A,CXCR4,CXCR6,PTPRC,KLRC1,MRC1,LCK,SIRPA,CD24,KITLG,ITGAM,CD53,SPN
GO Process	GO:0002695	Negative regulation of leukocyte activation	11	196	1.1	1.43	2.98e-07	9606.ENSP00000177694,9606.ENSP00000234091,9606.ENSP00000312002,9606.ENSP00000312367,9606.ENSP00000332049,9606.ENSP00000351497,9606.ENSP00000355870,9606.ENSP00000375616,9606.ENSP00000385470,9606.ENSP00000411355,9606.ENSP00000498852	TBX21,ID2,HAVCR2,CD84,CD86,FCGR2B,HLX,LILRB4,TNFSF18,PTPRC,SPN
GO Process	GO:0031295	T cell costimulation	7	42	1.57	1.78	2.98e-07	9606.ENSP00000240618,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000354566,9606.ENSP00000477713,9606.ENSP00000481841	KLRK1,ICOS,CD28,CD86,CD3E,LCK,CD24
GO Process	GO:0046635	Positive regulation of alpha-beta T cell activation	8	71	1.4	1.67	3.27e-07	9606.ENSP00000263125,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000354566,9606.ENSP00000355870,9606.ENSP00000364898,9606.ENSP00000375616,9606.ENSP00000411355	PRKCQ,CD28,CD86,CD3E,HLX,SYK,LILRB4,PTPRC
GO Process	GO:0023052	Signaling	49	5057	0.34	0.59	3.52e-07	9606.ENSP00000011653,9606.ENSP00000221978,9606.ENSP00000224337,9606.ENSP00000240618,9606.ENSP00000261340,9606.ENSP00000263087,9606.ENSP00000263125,9606.ENSP00000266551,9606.ENSP00000266557,9606.ENSP00000271450,9606.ENSP00000274306,9606.ENSP00000289902,9606.ENSP00000292174,9606.ENSP00000311545,9606.ENSP00000312002,9606.ENSP00000312027,9606.ENSP00000313419,9606.ENSP00000318916,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000338130,9606.ENSP00000338171,9606.ENSP00000351497,9606.ENSP00000352513,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000355870,9606.ENSP00000356936,9606.ENSP00000357012,9606.ENSP00000358165,9606.ENSP00000358490,9606.ENSP00000360181,9606.ENSP00000363773,9606.ENSP00000364898,9606.ENSP00000371328,9606.ENSP00000375616,9606.ENSP00000376544,9606.ENSP00000385470,9606.ENSP00000386559,9606.ENSP00000386884,9606.ENSP00000395704,9606.ENSP00000411355,9606.ENSP00000438038,9606.ENSP00000477713,9606.ENSP00000481841,9606.ENSP00000495951,9606.ENSP00000496959,9606.ENSP00000497382,9606.ENSP00000498852	CD4,NKG7,BLNK,KLRK1,CLEC2D,ITGAE,PRKCQ,KLRG1,CD27,FCGR2A,GZMA,FCER1G,CXCR5,ADGRE1,HAVCR2,CD7,CD19,MARCO,CD28,CD86,KLRD1,SKAP1,FCGR2B,MPZL1,CD3E,CD247,HLX,FCRLA,CD244,FCGR1A,CD2,SH2D1A,C1QA,SYK,KLRC3,LILRB4,CD79B,TNFSF18,CD8A,CXCR4,CXCR6,PTPRC,KLRC1,LCK,CD24,KITLG,ITGAM,CD53,SPN
GO Process	GO:0006954	Inflammatory response	16	538	0.82	1.13	3.69e-07	9606.ENSP00000221978,9606.ENSP00000224337,9606.ENSP00000263125,9606.ENSP00000266551,9606.ENSP00000283285,9606.ENSP00000298223,9606.ENSP00000312002,9606.ENSP00000312326,9606.ENSP00000351497,9606.ENSP00000352071,9606.ENSP00000358165,9606.ENSP00000363773,9606.ENSP00000364898,9606.ENSP00000386884,9606.ENSP00000395704,9606.ENSP00000496959	NKG7,BLNK,PRKCQ,KLRG1,CD96,FOLR2,HAVCR2,AOC3,FCGR2B,CD163,FCGR1A,C1QA,SYK,CXCR4,CXCR6,ITGAM
GO Process	GO:0007165	Signal transduction	47	4714	0.35	0.6	3.92e-07	9606.ENSP00000011653,9606.ENSP00000221978,9606.ENSP00000224337,9606.ENSP00000240618,9606.ENSP00000261340,9606.ENSP00000263087,9606.ENSP00000263125,9606.ENSP00000266551,9606.ENSP00000266557,9606.ENSP00000271450,9606.ENSP00000274306,9606.ENSP00000289902,9606.ENSP00000292174,9606.ENSP00000311545,9606.ENSP00000312002,9606.ENSP00000312027,9606.ENSP00000313419,9606.ENSP00000318916,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000338130,9606.ENSP00000338171,9606.ENSP00000351497,9606.ENSP00000352513,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000355870,9606.ENSP00000356936,9606.ENSP00000357012,9606.ENSP00000358165,9606.ENSP00000358490,9606.ENSP00000364898,9606.ENSP00000371328,9606.ENSP00000375616,9606.ENSP00000376544,9606.ENSP00000385470,9606.ENSP00000386559,9606.ENSP00000386884,9606.ENSP00000395704,9606.ENSP00000411355,9606.ENSP00000438038,9606.ENSP00000477713,9606.ENSP00000481841,9606.ENSP00000495951,9606.ENSP00000496959,9606.ENSP00000497382,9606.ENSP00000498852	CD4,NKG7,BLNK,KLRK1,CLEC2D,ITGAE,PRKCQ,KLRG1,CD27,FCGR2A,GZMA,FCER1G,CXCR5,ADGRE1,HAVCR2,CD7,CD19,MARCO,CD28,CD86,KLRD1,SKAP1,FCGR2B,MPZL1,CD3E,CD247,HLX,FCRLA,CD244,FCGR1A,CD2,SYK,KLRC3,LILRB4,CD79B,TNFSF18,CD8A,CXCR4,CXCR6,PTPRC,KLRC1,LCK,CD24,KITLG,ITGAM,CD53,SPN
GO Process	GO:0042269	Regulation of natural killer cell mediated cytotoxicity	7	47	1.52	1.69	5.60e-07	9606.ENSP00000240618,9606.ENSP00000312002,9606.ENSP00000338130,9606.ENSP00000349709,9606.ENSP00000360181,9606.ENSP00000371328,9606.ENSP00000438038	KLRK1,HAVCR2,KLRD1,RAET1E,SH2D1A,KLRC3,KLRC1
GO Process	GO:0002821	Positive regulation of adaptive immune response	9	116	1.24	1.5	6.19e-07	9606.ENSP00000011653,9606.ENSP00000177694,9606.ENSP00000263125,9606.ENSP00000264072,9606.ENSP00000324890,9606.ENSP00000338171,9606.ENSP00000358165,9606.ENSP00000411355,9606.ENSP00000501245	CD4,TBX21,PRKCQ,FCER2,CD28,SKAP1,FCGR1A,PTPRC,CD1D
GO Process	GO:0032649	Regulation of interferon-gamma production	9	120	1.23	1.47	8.03e-07	9606.ENSP00000240618,9606.ENSP00000268638,9606.ENSP00000283285,9606.ENSP00000312002,9606.ENSP00000354566,9606.ENSP00000357012,9606.ENSP00000358490,9606.ENSP00000375616,9606.ENSP00000478763	KLRK1,IRF8,CD96,HAVCR2,CD3E,CD244,CD2,LILRB4,SIRPA
GO Process	GO:0002710	Negative regulation of T cell mediated immunity	6	27	1.7	1.71	8.70e-07	9606.ENSP00000177694,9606.ENSP00000338130,9606.ENSP00000351497,9606.ENSP00000375616,9606.ENSP00000411355,9606.ENSP00000438038	TBX21,KLRD1,FCGR2B,LILRB4,PTPRC,KLRC1
GO Process	GO:0038093	Fc receptor signaling pathway	7	51	1.49	1.62	8.90e-07	9606.ENSP00000263125,9606.ENSP00000289902,9606.ENSP00000351497,9606.ENSP00000354782,9606.ENSP00000358165,9606.ENSP00000364898,9606.ENSP00000477713	PRKCQ,FCER1G,FCGR2B,CD247,FCGR1A,SYK,LCK
GO Process	GO:0038094	Fc-gamma receptor signaling pathway	6	29	1.67	1.66	1.24e-06	9606.ENSP00000289902,9606.ENSP00000351497,9606.ENSP00000354782,9606.ENSP00000358165,9606.ENSP00000364898,9606.ENSP00000477713	FCER1G,FCGR2B,CD247,FCGR1A,SYK,LCK
GO Process	GO:0031349	Positive regulation of defense response	12	296	0.96	1.19	1.51e-06	9606.ENSP00000221978,9606.ENSP00000240618,9606.ENSP00000312002,9606.ENSP00000324890,9606.ENSP00000338130,9606.ENSP00000349709,9606.ENSP00000358165,9606.ENSP00000360181,9606.ENSP00000364898,9606.ENSP00000371328,9606.ENSP00000385470,9606.ENSP00000501245	NKG7,KLRK1,HAVCR2,CD28,KLRD1,RAET1E,FCGR1A,SH2D1A,SYK,KLRC3,TNFSF18,CD1D
GO Process	GO:1902107	Positive regulation of leukocyte differentiation	10	181	1.09	1.3	1.68e-06	9606.ENSP00000011653,9606.ENSP00000234091,9606.ENSP00000266557,9606.ENSP00000299440,9606.ENSP00000332049,9606.ENSP00000355870,9606.ENSP00000364898,9606.ENSP00000375616,9606.ENSP00000411355,9606.ENSP00000495951	CD4,ID2,CD27,RAG1,CD86,HLX,SYK,LILRB4,PTPRC,KITLG
GO Process	GO:0045088	Regulation of innate immune response	11	238	1.01	1.24	1.73e-06	9606.ENSP00000240618,9606.ENSP00000283285,9606.ENSP00000312002,9606.ENSP00000338130,9606.ENSP00000349709,9606.ENSP00000351497,9606.ENSP00000360181,9606.ENSP00000364898,9606.ENSP00000371328,9606.ENSP00000438038,9606.ENSP00000501245	KLRK1,CD96,HAVCR2,KLRD1,RAET1E,FCGR2B,SH2D1A,SYK,KLRC3,KLRC1,CD1D
GO Process	GO:0050864	Regulation of B cell activation	9	140	1.16	1.32	2.64e-06	9606.ENSP00000177694,9606.ENSP00000234091,9606.ENSP00000266557,9606.ENSP00000313419,9606.ENSP00000324890,9606.ENSP00000344544,9606.ENSP00000351497,9606.ENSP00000364898,9606.ENSP00000411355	TBX21,ID2,CD27,CD19,CD28,IKZF3,FCGR2B,SYK,PTPRC
GO Process	GO:0002228	Natural killer cell mediated immunity	6	35	1.58	1.53	3.21e-06	9606.ENSP00000221978,9606.ENSP00000240618,9606.ENSP00000338130,9606.ENSP00000349709,9606.ENSP00000358490,9606.ENSP00000360181	NKG7,KLRK1,KLRD1,RAET1E,CD2,SH2D1A
GO Process	GO:0035710	CD4-positive, alpha-beta T cell activation	7	64	1.39	1.44	3.52e-06	9606.ENSP00000177694,9606.ENSP00000221978,9606.ENSP00000263125,9606.ENSP00000324890,9606.ENSP00000354566,9606.ENSP00000355870,9606.ENSP00000498852	TBX21,NKG7,PRKCQ,CD28,CD3E,HLX,SPN
GO Process	GO:0032743	Positive regulation of interleukin-2 production	6	36	1.57	1.51	3.68e-06	9606.ENSP00000011653,9606.ENSP00000263125,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000354566,9606.ENSP00000411355	CD4,PRKCQ,CD28,CD86,CD3E,PTPRC
GO Process	GO:0051240	Positive regulation of multicellular organismal process	24	1505	0.55	0.76	3.92e-06	9606.ENSP00000011653,9606.ENSP00000177694,9606.ENSP00000234091,9606.ENSP00000240618,9606.ENSP00000263125,9606.ENSP00000266557,9606.ENSP00000268638,9606.ENSP00000289902,9606.ENSP00000299440,9606.ENSP00000312002,9606.ENSP00000312367,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000354566,9606.ENSP00000355870,9606.ENSP00000357012,9606.ENSP00000358490,9606.ENSP00000364898,9606.ENSP00000375616,9606.ENSP00000376786,9606.ENSP00000386884,9606.ENSP00000411355,9606.ENSP00000495951,9606.ENSP00000498852	CD4,TBX21,ID2,KLRK1,PRKCQ,CD27,IRF8,FCER1G,RAG1,HAVCR2,CD84,CD28,CD86,CD3E,HLX,CD244,CD2,SYK,LILRB4,POU2AF1,CXCR4,PTPRC,KITLG,SPN
GO Process	GO:0046629	Gamma-delta T cell activation	5	17	1.82	1.55	4.64e-06	9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000364898,9606.ENSP00000411355,9606.ENSP00000438038	CD3E,CD247,SYK,PTPRC,KLRC1
GO Process	GO:0002824	Positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	8	110	1.21	1.28	6.51e-06	9606.ENSP00000011653,9606.ENSP00000177694,9606.ENSP00000263125,9606.ENSP00000264072,9606.ENSP00000324890,9606.ENSP00000358165,9606.ENSP00000411355,9606.ENSP00000501245	CD4,TBX21,PRKCQ,FCER2,CD28,FCGR1A,PTPRC,CD1D
GO Process	GO:0048522	Positive regulation of cellular process	49	5584	0.29	0.51	9.24e-06	9606.ENSP00000011653,9606.ENSP00000177694,9606.ENSP00000234091,9606.ENSP00000240618,9606.ENSP00000246551,9606.ENSP00000248071,9606.ENSP00000263125,9606.ENSP00000264072,9606.ENSP00000266557,9606.ENSP00000268638,9606.ENSP00000274306,9606.ENSP00000292174,9606.ENSP00000298223,9606.ENSP00000299440,9606.ENSP00000312002,9606.ENSP00000313419,9606.ENSP00000318916,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000338130,9606.ENSP00000338171,9606.ENSP00000344544,9606.ENSP00000349709,9606.ENSP00000351497,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000355870,9606.ENSP00000357012,9606.ENSP00000358165,9606.ENSP00000358490,9606.ENSP00000360181,9606.ENSP00000363773,9606.ENSP00000364898,9606.ENSP00000371328,9606.ENSP00000375616,9606.ENSP00000376786,9606.ENSP00000385470,9606.ENSP00000386884,9606.ENSP00000398568,9606.ENSP00000411355,9606.ENSP00000477713,9606.ENSP00000478763,9606.ENSP00000481841,9606.ENSP00000495951,9606.ENSP00000496959,9606.ENSP00000497382,9606.ENSP00000498852,9606.ENSP00000501245	CD4,TBX21,ID2,KLRK1,HCST,KLF2,PRKCQ,FCER2,CD27,IRF8,GZMA,CXCR5,FOLR2,RAG1,HAVCR2,CD19,MARCO,ICOS,CD28,CD86,KLRD1,SKAP1,IKZF3,RAET1E,FCGR2B,CD3E,CD247,HLX,CD244,FCGR1A,CD2,SH2D1A,C1QA,SYK,KLRC3,LILRB4,POU2AF1,TNFSF18,CXCR4,PRF1,PTPRC,LCK,SIRPA,CD24,KITLG,ITGAM,CD53,SPN,CD1D
GO Process	GO:0051250	Negative regulation of lymphocyte activation	9	166	1.08	1.17	9.97e-06	9606.ENSP00000177694,9606.ENSP00000234091,9606.ENSP00000312002,9606.ENSP00000332049,9606.ENSP00000351497,9606.ENSP00000355870,9606.ENSP00000375616,9606.ENSP00000385470,9606.ENSP00000498852	TBX21,ID2,HAVCR2,CD86,FCGR2B,HLX,LILRB4,TNFSF18,SPN
GO Process	GO:2000514	Regulation of CD4-positive, alpha-beta T cell activation	7	77	1.31	1.29	1.08e-05	9606.ENSP00000177694,9606.ENSP00000263125,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000354566,9606.ENSP00000355870,9606.ENSP00000385470	TBX21,PRKCQ,CD28,CD86,CD3E,HLX,TNFSF18
GO Process	GO:1903555	Regulation of tumor necrosis factor superfamily cytokine production	9	169	1.08	1.15	1.14e-05	9606.ENSP00000312002,9606.ENSP00000312367,9606.ENSP00000332049,9606.ENSP00000358490,9606.ENSP00000364898,9606.ENSP00000375616,9606.ENSP00000411355,9606.ENSP00000478763,9606.ENSP00000498852	HAVCR2,CD84,CD86,CD2,SYK,LILRB4,PTPRC,SIRPA,SPN
GO Process	GO:0032103	Positive regulation of response to external stimulus	13	453	0.81	0.93	1.61e-05	9606.ENSP00000221978,9606.ENSP00000240618,9606.ENSP00000312002,9606.ENSP00000324890,9606.ENSP00000338130,9606.ENSP00000349709,9606.ENSP00000358165,9606.ENSP00000360181,9606.ENSP00000364898,9606.ENSP00000371328,9606.ENSP00000385470,9606.ENSP00000386884,9606.ENSP00000501245	NKG7,KLRK1,HAVCR2,CD28,KLRD1,RAET1E,FCGR1A,SH2D1A,SYK,KLRC3,TNFSF18,CXCR4,CD1D
GO Process	GO:0050868	Negative regulation of T cell activation	8	129	1.14	1.15	1.99e-05	9606.ENSP00000177694,9606.ENSP00000312002,9606.ENSP00000332049,9606.ENSP00000351497,9606.ENSP00000355870,9606.ENSP00000375616,9606.ENSP00000385470,9606.ENSP00000498852	TBX21,HAVCR2,CD86,FCGR2B,HLX,LILRB4,TNFSF18,SPN
GO Process	GO:0050853	B cell receptor signaling pathway	6	50	1.43	1.28	2.00e-05	9606.ENSP00000224337,9606.ENSP00000313419,9606.ENSP00000364898,9606.ENSP00000376544,9606.ENSP00000411355,9606.ENSP00000477713	BLNK,CD19,SYK,CD79B,PTPRC,LCK
GO Process	GO:0002709	Regulation of T cell mediated immunity	7	86	1.26	1.2	2.10e-05	9606.ENSP00000177694,9606.ENSP00000338130,9606.ENSP00000351497,9606.ENSP00000375616,9606.ENSP00000411355,9606.ENSP00000438038,9606.ENSP00000501245	TBX21,KLRD1,FCGR2B,LILRB4,PTPRC,KLRC1,CD1D
GO Process	GO:0006968	Cellular defense response	6	51	1.42	1.27	2.19e-05	9606.ENSP00000266551,9606.ENSP00000356058,9606.ENSP00000360181,9606.ENSP00000371328,9606.ENSP00000398568,9606.ENSP00000498852	KLRG1,FCMR,SH2D1A,KLRC3,PRF1,SPN
GO Process	GO:0001911	Negative regulation of leukocyte mediated cytotoxicity	5	25	1.65	1.33	2.24e-05	9606.ENSP00000312002,9606.ENSP00000338130,9606.ENSP00000351497,9606.ENSP00000411355,9606.ENSP00000438038	HAVCR2,KLRD1,FCGR2B,PTPRC,KLRC1
GO Process	GO:0050900	Leukocyte migration	10	249	0.95	1.01	2.51e-05	9606.ENSP00000177694,9606.ENSP00000289902,9606.ENSP00000292174,9606.ENSP00000364898,9606.ENSP00000386884,9606.ENSP00000477713,9606.ENSP00000478763,9606.ENSP00000495951,9606.ENSP00000498227,9606.ENSP00000498852	TBX21,FCER1G,CXCR5,SYK,CXCR4,LCK,SIRPA,KITLG,SELL,SPN
GO Process	GO:0002700	Regulation of production of molecular mediator of immune response	9	189	1.03	1.06	2.64e-05	9606.ENSP00000177694,9606.ENSP00000283285,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000351497,9606.ENSP00000357012,9606.ENSP00000364898,9606.ENSP00000375616,9606.ENSP00000411355	TBX21,CD96,CD28,CD86,FCGR2B,CD244,SYK,LILRB4,PTPRC
GO Process	GO:0032101	Regulation of response to external stimulus	18	964	0.62	0.76	2.78e-05	9606.ENSP00000221978,9606.ENSP00000240618,9606.ENSP00000283285,9606.ENSP00000312002,9606.ENSP00000324890,9606.ENSP00000338130,9606.ENSP00000349709,9606.ENSP00000351497,9606.ENSP00000358165,9606.ENSP00000360181,9606.ENSP00000364898,9606.ENSP00000371328,9606.ENSP00000385470,9606.ENSP00000386884,9606.ENSP00000411355,9606.ENSP00000438038,9606.ENSP00000478763,9606.ENSP00000501245	NKG7,KLRK1,CD96,HAVCR2,CD28,KLRD1,RAET1E,FCGR2B,FCGR1A,SH2D1A,SYK,KLRC3,TNFSF18,CXCR4,PTPRC,KLRC1,SIRPA,CD1D
GO Process	GO:0007155	Cell adhesion	18	965	0.62	0.75	2.80e-05	9606.ENSP00000011653,9606.ENSP00000263087,9606.ENSP00000283285,9606.ENSP00000298223,9606.ENSP00000311545,9606.ENSP00000312326,9606.ENSP00000312367,9606.ENSP00000319476,9606.ENSP00000358490,9606.ENSP00000364898,9606.ENSP00000411355,9606.ENSP00000478763,9606.ENSP00000481841,9606.ENSP00000495951,9606.ENSP00000496959,9606.ENSP00000498227,9606.ENSP00000498852,9606.ENSP00000501245	CD4,ITGAE,CD96,FOLR2,ADGRE1,AOC3,CD84,ICOS,CD2,SYK,PTPRC,SIRPA,CD24,KITLG,ITGAM,SELL,SPN,CD1D
GO Process	GO:0045954	Positive regulation of natural killer cell mediated cytotoxicity	5	27	1.62	1.29	3.03e-05	9606.ENSP00000240618,9606.ENSP00000338130,9606.ENSP00000349709,9606.ENSP00000360181,9606.ENSP00000371328	KLRK1,KLRD1,RAET1E,SH2D1A,KLRC3
GO Process	GO:0001915	Negative regulation of T cell mediated cytotoxicity	4	10	1.95	1.32	3.69e-05	9606.ENSP00000338130,9606.ENSP00000351497,9606.ENSP00000411355,9606.ENSP00000438038	KLRD1,FCGR2B,PTPRC,KLRC1
GO Process	GO:0016064	Immunoglobulin mediated immune response	7	95	1.22	1.13	3.69e-05	9606.ENSP00000266557,9606.ENSP00000289902,9606.ENSP00000313419,9606.ENSP00000313967,9606.ENSP00000351497,9606.ENSP00000358165,9606.ENSP00000363773	CD27,FCER1G,CD19,C1QB,FCGR2B,FCGR1A,C1QA
GO Process	GO:0045089	Positive regulation of innate immune response	8	144	1.09	1.06	3.98e-05	9606.ENSP00000240618,9606.ENSP00000312002,9606.ENSP00000338130,9606.ENSP00000349709,9606.ENSP00000360181,9606.ENSP00000364898,9606.ENSP00000371328,9606.ENSP00000501245	KLRK1,HAVCR2,KLRD1,RAET1E,SH2D1A,SYK,KLRC3,CD1D
GO Process	GO:0046641	Positive regulation of alpha-beta T cell proliferation	5	29	1.59	1.25	4.00e-05	9606.ENSP00000263125,9606.ENSP00000324890,9606.ENSP00000354566,9606.ENSP00000364898,9606.ENSP00000411355	PRKCQ,CD28,CD3E,SYK,PTPRC
GO Process	GO:0051239	Regulation of multicellular organismal process	31	2749	0.4	0.57	4.96e-05	9606.ENSP00000011653,9606.ENSP00000177694,9606.ENSP00000234091,9606.ENSP00000240618,9606.ENSP00000248071,9606.ENSP00000263125,9606.ENSP00000266557,9606.ENSP00000268638,9606.ENSP00000283285,9606.ENSP00000289902,9606.ENSP00000299440,9606.ENSP00000312002,9606.ENSP00000312367,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000344544,9606.ENSP00000351497,9606.ENSP00000354566,9606.ENSP00000355870,9606.ENSP00000357012,9606.ENSP00000358490,9606.ENSP00000364898,9606.ENSP00000375616,9606.ENSP00000376786,9606.ENSP00000385470,9606.ENSP00000386884,9606.ENSP00000411355,9606.ENSP00000478763,9606.ENSP00000481841,9606.ENSP00000495951,9606.ENSP00000498852	CD4,TBX21,ID2,KLRK1,KLF2,PRKCQ,CD27,IRF8,CD96,FCER1G,RAG1,HAVCR2,CD84,CD28,CD86,IKZF3,FCGR2B,CD3E,HLX,CD244,CD2,SYK,LILRB4,POU2AF1,TNFSF18,CXCR4,PTPRC,SIRPA,CD24,KITLG,SPN
GO Process	GO:0050852	T cell receptor signaling pathway	7	103	1.18	1.07	5.96e-05	9606.ENSP00000324890,9606.ENSP00000338171,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000386559,9606.ENSP00000411355,9606.ENSP00000477713	CD28,SKAP1,CD3E,CD247,CD8A,PTPRC,LCK
GO Process	GO:0010628	Positive regulation of gene expression	19	1146	0.57	0.68	6.65e-05	9606.ENSP00000011653,9606.ENSP00000177694,9606.ENSP00000224337,9606.ENSP00000234091,9606.ENSP00000240618,9606.ENSP00000263125,9606.ENSP00000268638,9606.ENSP00000289902,9606.ENSP00000312002,9606.ENSP00000312367,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000354566,9606.ENSP00000357012,9606.ENSP00000358490,9606.ENSP00000364898,9606.ENSP00000376786,9606.ENSP00000411355,9606.ENSP00000498852	CD4,TBX21,BLNK,ID2,KLRK1,PRKCQ,IRF8,FCER1G,HAVCR2,CD84,CD28,CD86,CD3E,CD244,CD2,SYK,POU2AF1,PTPRC,SPN
GO Process	GO:1903557	Positive regulation of tumor necrosis factor superfamily cytokine production	7	105	1.17	1.06	6.65e-05	9606.ENSP00000312002,9606.ENSP00000312367,9606.ENSP00000332049,9606.ENSP00000358490,9606.ENSP00000364898,9606.ENSP00000411355,9606.ENSP00000498852	HAVCR2,CD84,CD86,CD2,SYK,PTPRC,SPN
GO Process	GO:0002889	Regulation of immunoglobulin mediated immune response	6	64	1.32	1.12	6.66e-05	9606.ENSP00000177694,9606.ENSP00000264072,9606.ENSP00000324890,9606.ENSP00000351497,9606.ENSP00000358165,9606.ENSP00000411355	TBX21,FCER2,CD28,FCGR2B,FCGR1A,PTPRC
GO Process	GO:0042267	Natural killer cell mediated cytotoxicity	5	33	1.53	1.18	6.71e-05	9606.ENSP00000221978,9606.ENSP00000240618,9606.ENSP00000349709,9606.ENSP00000358490,9606.ENSP00000360181	NKG7,KLRK1,RAET1E,CD2,SH2D1A
